cov1,cov2,cov3,cov4,cov5,cov6,cov7,sal_pur_rat,igst_itc_tot_itc_rat,lib_igst_itc_rat
0.9982591,0.9948161,0.32879028,0.32597795,-0.0011497979,0.85915726,0.568788,-0.03272341,-0.5717016,-0.053084463
0.99712443,0.8801631,-0.20411089,-0.08617711,0.0033106077,0.26816157,-0.31078044,-0.032317363,-0.59820247,-0.053648617
0.9895687,0.93511283,0.7743779,0.73570025,0.0008822511,0.44049084,0.60813344,-0.031596117,-0.19876176,-0.055350073
0.93984586,0.82456774,0.6864038,0.76637506,0.00492063,-0.08560898,0.94220835,-0.034306187,2.0216978,-0.054534823
0.9936069,0.70857817,0.60040474,0.3012462,0.0010011847,0.8444904,0.28866416,-0.032530475,-0.72613937,-0.05326792
0.99618703,0.9845352,0.21692404,0.23133771,-8.510623e-05,0.91392595,0.722378,-0.033080135,0.12139376,-0.05333697
0.96149766,0.9861219,0.071242094,0.2251119,0.0045631584,0.7097362,0.9577833,-0.03287041,1.8747977,-0.054863963
0.99211836,0.9466704,-0.39175123,-0.3246022,-0.1253102,0.87836695,0.13457355,-0.033914268,-0.5008306,-0.05251164
0.83072066,0.07650083,0.27093977,0.2595716,0.012076881,0.036080573,1.0651026,-0.03221705,1.4419781,-0.053936444
0.9828329,0.9716005,-0.008899552,0.022146836,0.0023393016,0.32705352,0.8635823,-0.032982994,0.611478,-0.053325444
1.0049942,0.7397219,-0.21845722,0.03766232,0.0023522768,0.6738619,0.4192064,-0.03310424,-0.616179,-0.052805666
0.8733698,0.9862973,0.7726668,0.65605944,-0.0025415663,0.9124108,0.31197244,-0.025216991,0.20499866,-0.055162314
0.994332,0.9284777,0.001506853,-0.12543547,-0.5213097,0.66255075,0.6670265,-0.033478696,-0.682312,-0.05205877
0.1705347,0.7897606,0.83713275,0.28713885,1.2906191,0.13307178,0.28604642,-0.03048019,-0.4942079,-0.050835926
0.8709731,1.020017,0.058715705,0.1343269,0.007151438,0.7256912,0.92831796,-0.029747048,2.0791736,-0.054991487
0.925586,0.9255666,0.8896021,0.7936246,-0.0008258951,0.46053895,0.74933064,-0.031998873,0.056462076,-0.05323163
1.0034238,0.7848755,-0.30468833,-0.3313055,0.0063897017,0.8941587,0.12162316,-0.032330472,-0.7489469,-0.052062392
0.99873734,0.96471053,0.35815677,0.34536773,0.002741387,-0.11720493,-0.03248909,-0.031786274,-0.96457577,-0.04246383
0.95850784,0.9658365,-0.501218,-0.5510314,0.0040488597,0.8362175,0.5774197,-0.033310317,-0.6169084,-0.051854357
0.90913886,0.40317896,0.24441047,0.38453043,0.16726667,0.15224624,1.0293357,-0.0314745,2.1091244,-0.053527594
0.9937801,1.00626,-0.059088703,-0.113738924,0.00332384,0.8033739,0.6069882,-0.03257895,-0.6652212,-0.05210233
1.0028256,0.88698703,0.10849253,-0.022559911,0.0032514688,0.92440397,-0.20187679,-0.032595612,-0.9002443,-0.04339269
1.0083756,0.9531175,0.64284086,0.6845913,-0.000116700416,0.9883124,-0.042228132,-0.03200487,-0.90447366,-0.04581985
0.8378799,-0.0010772928,0.39876097,0.058312565,0.013390841,-0.039611664,0.60068625,-0.032543834,-0.87095934,-0.05098151
0.99574995,1.0218395,0.21787027,0.19569875,-0.0005195049,0.83158815,0.9985042,-0.032518633,1.9261806,-0.055108987
0.99678516,0.94345224,0.13336137,0.01778984,0.0043303166,0.1419374,-0.040715307,-0.032556944,-1.1248618,-0.0050207875
0.9978363,0.9513881,0.26738948,0.13439596,-0.23779765,0.9493861,0.8013675,-0.03335201,0.18784857,-0.054964043
0.99651337,0.95424527,-0.039062794,-0.08258429,0.00071721326,0.736423,0.93614084,-0.032127924,1.7231548,-0.054808427
0.99769163,0.98037773,0.11054548,0.075315945,0.004827993,0.830629,0.14552814,-0.03241039,-0.90341073,-0.041235425
0.99026185,0.92559284,-0.2826193,-0.39114845,0.14390731,0.7639447,0.7552074,-0.03275613,1.0820413,-0.05212927
0.9875513,-0.0073858486,0.26825997,-0.09728202,0.009207696,0.4282045,0.5442276,-0.031903517,0.12923568,-0.053621255
0.9929566,0.46253696,0.107509546,-0.035749167,0.0040823575,0.683298,-0.17187825,-0.03172207,-0.8385175,-0.04999054
0.9864587,0.9824258,0.12612943,0.026410073,0.00116604,0.2914883,0.02675864,-0.032662835,-0.6733603,-0.051927555
0.98489285,0.9029016,0.018781561,-0.0053658034,0.7158182,0.64734554,0.7671506,-0.03236154,-0.7516072,-0.051423438
0.99428916,0.9671034,0.7619659,0.68750775,-2.8881786e-07,0.9372633,0.32709238,-0.031811103,-0.8789256,-0.050661165
0.94481236,1.1205177,0.7870966,1.1655262,0.79030377,-0.35384563,0.9824942,-0.031090803,1.8566438,-0.05715433
0.88738066,0.95567226,0.88067687,0.7612762,-0.099097356,0.18132952,0.7184075,-0.03289622,1.0491798,-0.055170342
0.9975828,0.976762,0.7431966,0.73197514,0.00020090294,0.31314334,-0.14286801,-0.03183737,-1.0227634,-0.024393188
0.99470687,0.97430605,0.53696185,0.5305996,-0.0028482433,0.9424397,0.8823411,-0.03312409,-0.43283424,-0.053330317
0.9939434,0.8783916,0.65727687,0.5914283,-0.0014388954,0.7738092,0.8698033,-0.030739889,-0.337914,-0.05469741
0.99804956,0.9957397,-0.14686748,-0.17631286,0.0019799266,0.47380832,0.029401748,-0.032592103,-0.8501071,-0.05113888
1.0039325,0.31094623,0.69242305,0.3762971,0.0033486467,0.26076886,0.9804396,-0.03266556,1.7694315,-0.054210216
1.0009872,0.7661157,0.10975865,0.10705648,-0.00022136616,0.6660857,0.65032077,-0.032117788,-0.68002343,-0.05165063
0.98933,0.980803,0.14310336,0.06789958,0.006367406,0.23517838,0.36589202,-0.032162525,-1.1139795,0.020727063
0.99803585,0.9654636,0.556205,0.5944888,-0.0024787914,0.7937147,0.89956653,-0.03155737,0.7454522,-0.054202728
1.0016788,0.9890939,-0.09068328,-0.07514796,0.0030572284,0.22053099,0.33437175,-0.032981414,-0.93139905,-0.050707754
0.9930302,0.9796183,0.6499739,0.6750646,0.0011043305,0.5908714,0.39160585,-0.032047253,-0.40958977,-0.054730803
0.9967199,0.9829294,0.05026074,-0.012698516,-0.002696896,0.93849456,0.622232,-0.03218997,1.0982993,-0.05378566
0.9999312,1.0035475,0.34166765,0.3207279,-0.002878828,0.92805666,0.8763372,-0.03296462,0.7074171,-0.053410333
0.9960605,0.98435473,0.13758603,0.15811282,0.001821855,0.8989186,0.010819463,-0.033463564,-0.765553,-0.053110253
0.99864674,0.7448968,0.67287624,0.49277744,0.00045296352,0.4084764,0.96455306,-0.032210153,1.4047661,-0.05413146
0.9948107,0.81767523,0.4610182,0.34367737,-0.14701426,0.1091148,1.0208313,-0.031201433,1.9190834,-0.056103818
1.0038273,0.60304224,-0.029922348,-0.20720196,0.0024922136,0.7083866,0.32383925,-0.032232236,-0.58785856,-0.052011356
0.96301204,0.9572842,0.80574197,0.6786772,0.0019689035,0.5630335,0.4735855,-0.03249045,0.16582625,-0.053991497
0.99289435,0.9714789,0.8290849,0.83273983,-0.0020671021,0.8430914,0.9385524,-0.031152062,1.46512,-0.05558324
0.8156608,-0.46643376,0.80757886,0.093000695,0.015780875,0.18975365,0.7835721,-0.030827366,0.85823107,-0.05503826
0.9504751,0.91629,0.60054016,0.6031016,0.005300699,0.320371,0.9773848,-0.033709947,1.9626373,-0.054718662
0.9910242,0.9674657,-0.24099424,-0.3046058,0.003370257,0.92055327,0.68871385,-0.032487765,-0.9619095,-0.049577445
0.995001,0.9519238,-0.45304775,-0.4331076,0.004527556,0.92249227,0.14756492,-0.032090437,-0.46620828,-0.053316228
0.98871124,0.99216866,0.78159237,0.73194075,-0.0018822049,0.91060704,0.9317697,-0.032730028,0.24871024,-0.054458052
0.9908038,0.9923893,0.6920287,0.67174894,0.0014496612,0.3757141,0.40104824,-0.03139795,-0.88305706,-0.048336037
0.9916063,0.97702295,0.41180468,0.42850646,0.0031141024,0.08021877,0.8671442,-0.032941274,1.4857701,-0.054152917
0.9917368,0.9841114,0.29125002,0.28954238,0.000558948,0.81472826,1.0142505,-0.032270428,2.2164981,-0.05480778
0.9752794,0.861057,0.41645905,0.2326895,0.0029096175,0.7289092,0.84190875,-0.032473695,-0.59394234,-0.052906796
1.0037435,1.0131919,0.92261887,0.9286417,0.0020128284,0.70399404,-0.1665971,-0.030772056,-0.8631367,-0.045310814
0.8948614,0.5372378,0.41297805,0.5571149,-0.07929311,0.70648813,0.83466977,-0.032740016,0.058680292,-0.05447032
1.0000248,0.67481774,0.89089894,0.48621735,0.00050969224,0.30861202,0.7372376,-0.0316248,0.6547252,-0.054900184
